ID	GA	X93978_at	X199786_at	X58484_at	X4973_at	X383_at	X107984945_at	X729230_at	X643_at	X3240_at	X4317_at	X28474_at	X10562_at	X3399_at	X79703_at	X6689_at	X6279_at	X10797_at	X7067_at	X28813_at	X26509_at	X2309_at	X306_at	X23492_at	X644588_at	X100190952_at	X820_at	X28394_at	X7295_at	X3934_at	X29760_at	X51164_at	X105369319_at	X10321_at	X28442_at	X114793_at	X677767_at	X1462_at	X56670_at	X154214_at	X1475_at	X55331_at	X759_at	X597_at	X4860_at	X4481_at	X9332_at	X390617_at	X1088_at	X3301_at	X1628_at	X6272_at	X740_at	X677809_at	X6507_at	X2040_at	X973_at	X3507_at	X6772_at	X2206_at	X9619_at	X199675_at	X64231_at	X51108_at	X6229_at	X10424_at	X2992_at	X5027_at	X6498_at
sample_305_P4A03	17.6	4.388213803016391	6.37225411172187	7.01096010860494	5.24855146697051	5.763503441193779	5.58870740479269	6.19891985803321	6.0567194138044	6.66376253634644	8.12904967373524	6.803953238790609	7.64951503111874	5.97655159334831	5.527953968026769	5.5135850426686	8.84956002926091	6.06110237100251	7.37835361485827	7.41455179338109	6.222892586239	8.32914785774593	8.26430565611528	7.63124905158536	5.09769883590915	5.29790592360276	7.8673089483668	7.33536403049809	7.06917584302838	9.24177633698451	5.9095045057370905	7.9400813490025195	5.93227881154246	6.38465921198361	9.114175885534939	3.9500068097161503	8.59355440369414	9.19073358131223	3.06270238590474	3.7046114184967798	5.619580071721099	5.7736655694023	11.3649289947999	6.415900021323191	8.327736919218191	3.6629365244533396	5.4103361013886495	7.9103541137407305	7.92977488152619	6.50863758718484	6.0827406878549	7.55533360410648	6.72945782000037	7.481609699327331	3.5637121332989596	9.48990912797332	8.45962420797931	8.57140713841225	9.67209795934157	3.76151846933141	6.048005831162571	7.4377718055143	6.399456044145559	8.96662666926297	6.00437591725613	5.9316891017499005	7.59859352827737	6.12269458220492	5.73512498839685
sample_213_P3E03	17.9	4.1913001481828305	6.44072351830173	7.36881125603793	4.48554149332869	7.081054962638559	6.350153360375121	6.1452982231292	5.935899131577821	5.685840525930169	6.27255543237618	7.47460819172081	5.66585120709275	5.672748384740419	5.56047139781568	5.6265865831784705	8.86993169673539	5.73847339127586	7.2343161867067804	7.651454808971981	5.143746222988139	8.12156090216233	8.914792553477051	7.68783886630489	4.81277633941642	5.27934763302276	6.51693156405282	7.81038759434226	7.019590637342629	7.7269926677135095	6.04195110782472	7.779661966102389	5.9494430767864595	4.590291579682	9.16163896552394	3.81735461248303	8.116506015378949	8.302258776067179	2.97195548666559	3.8474316235605897	5.394025121289901	6.05750488498679	10.5124357514955	7.11575701420231	7.9618282156145295	3.5711415742819304	5.336272939089049	7.063928822072341	6.525231786424191	6.30644884070738	6.15447988061759	7.42689930989354	6.704280276922019	7.725890032867089	3.8104603289185	9.179257120642331	8.781987173044241	8.63475990258782	9.162451023569302	3.67334216781143	6.053073051431269	8.66748506581972	6.694923538405981	8.94772094323951	5.936279201746481	5.87608108721212	8.11160824921652	5.65807732063362	5.869299833561599
sample_294_P4F01	17.9	4.88942417765245	6.7749214656145	7.17797123157969	4.10600365531923	5.97883721485869	5.29305475638114	6.6966587060831	6.4299622415202995	6.00885292617574	5.19323880311083	7.8592087084278095	4.7794500604557	5.73093246788718	5.54299858357137	5.758279849726349	9.45646181107607	6.1545691152255895	7.282067893777981	8.134384382268571	5.18509618687606	8.00859415065742	8.53028561699238	7.685781509871019	5.021762650522571	5.474769133824741	6.654138264734981	8.1146516807136	6.98460344443404	7.21728086777009	6.39925496232976	7.85547160724075	5.98355573107332	4.2747270252589304	9.74224093424979	4.0435686713942	8.8055180260221	9.72555699962711	3.3297385638456	3.81213012527598	6.2758020888456905	5.873207934838709	11.227833744347	6.893751223922269	8.840871501519109	3.7899733223636902	5.86954360673134	7.3124514985337195	5.357979793728361	6.5774101203682	6.239856542994679	7.3423612337137305	6.91685401280624	8.201611741930929	3.6905151385619597	8.737413629353059	9.61517711263264	9.62118545985626	8.57423865496149	3.5788785588781695	6.20072145470587	8.67375779758216	6.94189809999315	9.047133730029948	6.25727315242797	5.8195533290520505	7.74276205455814	5.676805624016089	5.89199271517329
sample_126_P2F04	18.0	4.14094282340466	6.46843146076388	7.1817239036586	4.53600211006157	5.60919379384292	4.84806753895132	6.71477444540733	5.91419441739782	6.883135913146219	6.60731989338799	6.226581259474139	5.9154531736598095	5.786665280414269	5.741362095087769	5.673748103608849	9.91021091598147	6.144499259746831	7.19428051580611	6.9447857690050006	5.23856534979693	8.47310484023609	9.084757757758501	7.6474185331215505	5.900548318002841	6.81259035081321	6.85407939506627	6.83166969068702	7.70195182290599	7.5316210573342595	5.94419513339633	7.959951579393799	5.985775221609581	4.96922959516317	8.07008384105179	3.87150326674909	9.50539254132264	9.60626823222268	2.8472626852673297	4.0186366851132895	6.39643424090136	5.6090317684377595	12.3874065531557	7.5968543923594805	9.75620663213964	3.9810730162629597	5.41667535645005	8.23641371780075	6.25487008747773	6.806549601123461	5.95423315410946	6.8317129455067995	6.782247336839559	8.46893000871055	3.72248579187271	9.57367920940826	8.51307635683761	8.27641461333691	8.68930142490861	3.51704935606867	5.93707962114541	8.99808359675668	6.696661373088269	9.82636008565839	6.62120318652183	5.79898897726541	7.701522990068869	5.576537197025651	5.89168318456707
sample_666_P7B12	18.4	4.26248554522729	6.42132524302604	5.9422438437686305	4.81522125653748	6.0165116654620805	4.716831020154769	5.89377317282895	6.352397507956691	6.01850284296095	6.41931933228829	6.86135617222206	5.13365967406218	5.98059561887841	5.69703760276015	5.633587856050941	9.29608353686048	5.99553215073787	7.30689901766561	7.540060428355809	4.96478759041325	8.09132520018403	7.40255752767955	7.710155670379111	5.821769989823389	4.38495756860767	6.803227184996071	9.92991547829477	7.39184226601954	7.707943568316691	6.13649766880628	7.37681444078866	5.467228449112411	5.0281959894001504	8.72765300119959	4.00353547422709	8.53831299095165	7.95509473073544	3.1916971808736605	3.95298845581735	5.954178696253081	5.71905569059228	12.0487097568607	7.21502908680733	9.123144432734561	3.72702179765305	5.06911246072625	7.462376619432889	5.94933587063215	6.98366204698792	6.19051974081534	6.41093547061586	6.688514338495111	7.91688430926537	3.5363619368945898	8.89193906250726	8.72765448193597	9.196347887376538	9.00972427320057	3.85973655018146	5.81658501385965	6.55461257981146	6.1090386913155905	9.16199333010586	6.746651989217661	5.91824784987996	6.954338556516009	5.65850408815205	5.57474240031927
sample_778_P9B02	18.4	4.25680140725003	6.745384962156559	6.48570750109374	4.98751409049891	5.68354637872419	3.95370250351721	6.50912261819715	6.31721832183897	6.40224739413641	5.83283413947405	6.87875624217957	4.930150302494611	6.170698848616099	5.88686634334813	5.663894957460291	9.59295900634647	6.04793724810835	7.22284566076683	7.65121125714133	4.54186765268725	7.94874559490407	8.859394723805268	7.53763929115553	5.52150252504094	7.08176181029582	6.883277711010081	7.458416051750469	7.37098091382833	7.14762715689292	6.31636836344048	7.60401328878989	5.897811357621701	4.59679247375022	9.0719693162614	3.76145120472061	9.86953651784893	8.983926898858991	3.64955578414322	3.8463504792745	6.34971861240278	6.114342222495151	11.3446511326294	7.83640560259749	8.881002114537448	3.5752115064845	5.115577509654651	6.75200893727175	6.075502762354961	7.100747566965951	5.982424617800059	6.15224846102223	6.89834350338025	8.5063015764615	3.46478934738267	8.6333269426713	9.18190067818086	8.78119844463077	8.604698015270491	4.79589601338538	6.102722529263691	7.8454720567534295	6.817469737877481	9.1662850698857	6.31501099724936	5.884536042946451	7.165378584660269	5.588460139939981	6.3132675417127295
Sample_4	18.6	4.36375446468871	6.76757494910936	6.56353776382491	4.505802360404969	5.71151407866701	5.28029820839396	6.40321295346444	6.41939937453871	5.88833874858466	5.43037401452838	7.72301445505767	5.379406355577481	6.224949473836241	5.67664111290549	6.0065675919425185	8.623147434768441	5.921079580017331	7.49293635579793	8.9202306113255	5.21560566698413	8.06462104030043	7.1549554133648	7.711441927018581	5.60452146378015	5.96364661489704	7.021892621170549	7.7539429981277	7.061019911096469	6.95446301640981	6.593301301592879	7.63894565387097	6.06034617616138	4.48617409468711	9.6246154712292	3.9043843164707703	8.71563107990544	8.75115241511941	3.1990285553895097	3.74528717512878	6.26763527728056	5.5997712279198595	11.508828458473001	6.57843168409676	8.79980171199003	3.9015356470139197	5.50306535867082	7.840235343389269	6.28555224365466	6.63771624742338	6.58710639228528	6.78576777865522	7.0030493478914	8.10926481201094	3.4951441421716702	9.1264841366521	9.56635934979652	9.4060306544499	8.804803613240962	3.64074451369411	5.91457917619711	6.827479801416299	6.6083855037889006	8.913370719238609	6.387981246342091	5.981160390186191	7.27617292243211	5.83482123862893	5.603125878457769
sample_076_P1G04	18.6	3.8762468062891697	6.512232853106281	7.24071657340146	5.328504749103111	6.08130048025814	4.766590832401481	6.38580693169707	6.0942319400531195	5.90493751101393	7.69918069000805	6.9320691251652695	7.08657384777527	5.891132046056289	5.4590555904488	5.76434444797318	8.89998574528569	5.797866921088329	7.45370531117854	9.373873706764119	5.443976719898489	8.15401280781065	8.27748784609833	7.70051476125948	4.463213472402059	5.4187221840169	7.593921952898491	7.87246781260029	6.86835993778541	8.68835294384997	6.18896525630282	7.82660271124094	5.61198064785864	5.53551813406809	10.768732691483901	3.7785659411696804	8.56638873280995	8.954313089239609	2.84955379882669	3.7446211596848196	6.16027816775372	5.759003432266001	11.0349687783904	6.43257243046774	8.718431201237191	3.7158742214972698	5.37892651809113	7.10661693876935	7.701238870761791	6.2587735891968	6.299326569189709	7.059588276485031	6.79330093408014	7.391965932931111	3.6465598684102702	9.17511995082676	8.97120678991931	9.262708633722099	8.81963397147625	3.5046948200593997	6.09047923160905	8.0235577237243	6.40124099624382	8.909696354834029	6.132505631500139	5.91648782768384	7.670009402042179	5.976453472754849	5.53556715627174
sample_367_P4G10	18.6	4.27128854500132	6.58694753040824	6.56654751493471	5.36315743181438	5.95487896394166	5.174086176563059	6.36702834331041	6.11487977158867	6.029984118416389	7.40040739809137	7.03080188207429	6.9555566013752195	5.9757112572402	5.655249758938429	5.711098117911121	8.36097592181385	5.7982320288246	7.29404175561782	7.87887099715402	4.863430981301731	7.806173740516231	7.97516107644243	7.718927120303191	5.07145184807729	5.768813732613389	7.35901935849159	7.04066534976041	6.62099734963178	8.82112985227481	5.86350866175582	7.594204379986779	5.9267173398468	5.2424762950702	8.83068759493632	3.87788307041917	8.3449472376268	9.00382635567869	3.51723328321169	3.9481429171064297	5.751943200136711	5.31717466402707	10.4642031833407	6.33631026012288	8.08829791765538	3.883962664716	5.507204875799499	7.06430341191428	8.221972279872661	6.23812182433975	6.25422409837618	6.907261631649329	6.825879649989799	7.62190350295226	3.57755250273565	8.64740441656416	8.7294134148179	8.67401282347592	8.87271600547473	3.9979757993866003	6.322372486980309	7.651547262004759	6.23258778223658	8.74364936312371	5.9417356001074095	5.954359363841621	7.57720504886266	5.795316302381309	5.45627534563979
sample_543_P6G08	18.7	4.5283296750544295	6.98937864147234	6.8392959850661805	4.48597852936677	5.6458873103019105	5.013417618776	6.268627077441901	6.48980434211804	6.12261281809717	6.37467875438095	7.339517340723161	5.90431195709095	6.065457003501461	5.756116557926201	5.995954019311889	8.641645529443199	5.71050207890174	7.397849033135951	7.85507468293323	5.311302637123309	8.04997839900648	7.87327774817595	7.5372811098811905	5.02912356555499	4.36579480719816	6.979681694386731	7.8962710272757395	6.77121299481736	7.72666042129734	6.54428640003896	7.51306760136289	6.23823384637173	5.14179654718651	9.235269291355289	4.08813658051356	8.382211574915251	9.082452872589561	3.30654812083287	3.68742072947177	5.82554334418905	5.481730361964559	11.48006383515	6.43136151728537	8.60710491236348	3.92690033704256	5.38975683065083	7.23455825125262	6.3407303157926	6.5392946258231905	6.35612689539528	6.78511319914582	6.6352055393448	7.59863010456802	3.70629714652913	8.82284716912301	9.50280013110376	9.48583877528609	8.14551790147501	3.89351562744604	6.17166605527252	7.27464463777377	6.639107309613509	8.78000912291764	6.182103040405231	5.76059061954277	7.45678634105171	5.70190703716056	5.61064792619185
sample_551_P6G09	18.7	4.57948073394709	6.492959461531889	7.53589523352834	5.87884233775589	6.552266691798309	5.4125644597432805	6.37740593670672	6.03127561628123	6.29742397800649	8.43170991265095	6.37920255195045	6.87104623795262	5.7621415102662095	5.4501280858198	5.47550360079723	9.69336509478548	6.103942983391679	7.26191756476388	6.89334248775915	5.210500918515129	8.064906737030249	9.179016882361461	7.69364482256354	5.180206436351741	6.36403967299461	7.84850145498935	7.30654741216239	7.50059282537915	9.26641328362434	5.90002744340332	7.852465924231429	6.16466329759463	6.388046000601059	7.68444823899429	3.91255827754578	8.50517894575537	8.93205158032351	3.22563303550322	3.7620467108974505	6.56644288178326	6.05689236195101	11.9869441544328	7.291374006725429	9.106879152900099	3.9111653190755202	5.22239700090594	7.32301168633117	8.04044163335884	6.858277384793331	6.1331987169180895	7.0736907984699	6.632420382860331	7.87218646735259	3.7353735699258594	9.46288381515714	8.61054523679345	8.25415347408857	8.93668248043243	3.92949234885722	6.0245038748771	8.41854897784234	6.908101738227919	9.10393141108932	6.12971937825196	5.7403997945052305	7.955188415074481	5.79219879118253	6.183956094256411
sample_726_P8F07	18.7	4.66167438889293	6.62182790549274	7.056261874704959	4.5652098602893	6.5001535370476695	5.20974896168683	6.655978277289879	6.29143817912722	5.419555949474349	6.26293196870209	7.49017084637653	5.348393364056769	6.284576524157929	5.6185337873353305	6.07079312433573	9.93704051810907	6.48441591989568	7.2474665506684195	8.7178047328494	4.99281970113504	7.9679841149538095	8.97745587479669	7.78983619450403	5.7654327306499304	6.697686118973321	7.1412099044303	7.48974413376038	7.6002733911091305	7.41666927706657	6.351658476156651	7.7454426237621705	6.26980455879138	5.35627347223486	9.425279727321	3.93689650473794	8.73072811451467	9.042841268360391	3.18488663360308	3.92314971156236	6.7020253276029305	5.78035228484901	11.344284133894698	7.23625366592226	9.24934355112081	3.8660624051165495	5.396854979751099	7.73941787467834	6.085731955049701	7.029061834611701	6.4064031708352305	6.702268923443789	6.79858438614508	8.45987675346892	3.49586965548304	8.88191082624466	9.378246616341091	9.08552429438343	8.78758895609544	4.08612541371835	6.2998830042615195	8.061919158427429	6.91012289347183	9.27569458760872	6.330704904627991	6.02165122087524	7.844971000223299	5.530230750898959	6.196797532680759
sample_821_P9E07	18.7	5.0013052665144	6.36574615208112	7.04315271912689	4.69995250545159	6.1249986802494005	5.16765715434377	6.75192738931575	5.873691297314321	6.6938800690706906	6.622245390820599	6.3733338666918495	5.63662735296157	5.67890188458368	5.494377764657671	5.63660729781057	8.98374399140423	6.02874424898303	7.287493433328019	7.147881333005429	5.48597132022177	8.07456165506001	8.432603489425889	7.78465722038095	5.0609086350281505	5.71267924276908	7.32251178697783	6.98411309844972	7.203894804990539	8.28012433843467	5.805063557523071	7.9963665499481795	5.9739702127978305	5.4448588199015795	8.694148723459799	3.7931028054242497	8.67269751843032	9.27720413119035	3.17973944176889	3.70553827710898	6.27826472633173	5.72176859644112	11.1049366809118	6.6552586073536695	8.396191419828	3.5701987363912897	5.58478914326012	7.38271857697221	7.22498253655323	6.4325384872852895	6.1167812061673	7.25459260628235	6.70311930152936	7.68291653232772	3.48754954162063	8.718014766492841	8.46387629175748	8.10113120609675	9.369343831746939	3.56991642375004	6.28538634867877	7.9005028036297595	6.58332498677542	8.827266208685689	5.92061943264068	5.8319496691844	7.7557136040205	5.83526241447988	5.316204332857519
Sample_13	18.9	4.30483412024529	6.707812966477849	6.5059552721677605	4.60197830590787	5.773251611155589	4.80526578131608	6.1833551603609	6.09773758696428	6.42965490247577	6.58979455226212	6.87525763470767	5.30375422330037	6.16154936775352	5.6605833143915705	5.799036979557361	8.98449398009519	5.76967376770937	7.35966540822512	7.051055383626009	5.14952841305014	7.9513171334487	8.0031195275329	7.63279898319048	4.678349502729991	6.796470484169741	7.325063374278151	7.82074904966172	7.18555164531469	7.27965086899587	6.312465444535099	7.21672958674027	6.145805391415321	5.0072785307570395	8.892492835634641	4.0058791935384	8.81155568862344	8.046472273142308	3.4148679821181296	3.8576332970858105	5.87170739546842	5.30619082321593	11.8245071657396	6.299179584337731	8.894751279434368	3.7980951394816103	5.15603481217469	7.47331397015458	6.09762042171124	6.71373742743402	6.2925097116637305	6.4002135179109505	6.658598740848349	7.64135665833835	3.6786802019474196	8.82078772103374	9.10639519961088	8.79065182127128	7.6173092657765995	4.0187116125185005	6.330638669458099	7.550910023193799	6.24940742254501	9.04836630483273	6.3954133199357805	5.78830664850243	7.221024802090679	5.6473995792847695	5.3369249875637195
sample_117_P2E03	18.9	4.78742644642245	6.43697761005654	7.1559895681962695	4.28306838871027	5.84054501098501	5.97843523218292	6.3790000099631206	6.0313541718489505	5.72612881124237	6.17253407469719	6.91884153239336	5.26682555147445	5.7839145300681505	5.642712562686469	5.71382682366792	8.975653294708449	5.9427483871985	7.17432362502962	7.19214948092145	5.53377946090321	8.33834067669729	8.34859210532061	7.658129124543389	5.08722797837617	5.6696437543759295	6.64314233464704	7.623839820549691	7.14430478703143	7.61245582520024	5.9658562770489905	7.892463390982241	6.359894217692861	4.80583285214254	8.949967602148881	4.093437483166641	8.58348176292364	9.35451323897189	2.9419555233053702	3.84923342466016	5.9268301062934805	5.93811204186674	11.9114885769688	6.516214178555041	9.08177357156049	3.7814237351626803	5.8119999124832	7.57263927782608	6.218033470510559	6.4635090515626	6.23256123002439	7.299197414633241	6.794534267519049	7.5301743053285	3.65720001055079	9.418309693323529	8.536655391738089	8.589483337970519	9.34288657896335	3.6077167390322997	6.10853419329028	8.08313251362633	6.51033196486119	9.004203976878381	6.219288620244731	5.88298597136472	7.84863617945611	5.989090859308161	5.63950927662939
sample_383_P4G12	18.9	5.20337576915289	6.4909336117026	7.245518078261349	3.98359656083412	5.3582365763782995	6.67207487614244	6.41338523877003	5.824698833809	6.37076512182263	4.68779331368148	6.80308235956264	4.86891053390802	5.79581199515313	5.452879627162059	5.4272399723250695	8.29061266671368	5.759058361131509	7.28944951027338	7.785126021410611	5.97259222361001	7.9467464834066	8.250672312362	7.56349658141251	5.55038733738526	4.73713174657271	6.375726606030541	7.69683047859089	6.5455494926419195	7.005323170528281	5.931071631170219	7.768916808566691	6.67941501574971	4.2357935305514	8.62540944762782	4.44528768644915	8.07040154062616	9.225867656039721	3.1737675342069798	3.79826734063512	5.8238886874415305	5.8537487747184	11.381649843264999	6.25861116674187	8.717566045526839	4.05928180406003	5.76611633997992	7.548472474364329	5.467271838013389	6.40225969056648	6.365333264694929	7.92069739644294	6.75461629051947	7.77688968777633	3.82714774772615	9.28122932665776	8.34415688438583	8.382392818550791	10.152679836370302	3.9079571283820895	6.188563410989491	7.800235612582541	6.61253485248706	9.15183097428354	6.30565079586831	5.71833989650864	7.806925536589089	6.174544463953179	5.49833766026258
sample_453_P5E09	18.9	4.51607989314894	6.89338370666057	6.83235612954003	5.4190139274812195	6.15195806513133	5.10446223210342	6.575339540866259	6.37149794486403	6.1127099856700395	7.871138157153619	7.9616059738640095	6.99153649951493	6.208569336031901	5.71195471513738	6.0482621376287495	9.75891638725701	6.07153865550487	7.359072487115211	8.117546279801509	5.01725131223283	8.87275872158707	8.30140038551916	7.5415313784	6.25538250276374	6.9880920677662095	7.54418213440582	7.79657735695941	7.649641537522099	8.43276153423179	6.869489139355849	8.05159875112577	6.260354924228981	5.90815508268753	9.58110071628536	4.18357381444501	9.066163281352491	9.24902742291173	3.4836512185259902	4.04095993253817	6.55900329143513	5.86938338532812	12.4505324811861	7.005589664559309	10.2730117962259	4.364023732674	5.4771793178830706	8.761180369556989	6.935519488063941	7.2131977832460406	6.2398550755325495	6.862484440736769	6.794198704984749	8.11441264662794	3.54469612358546	10.0569634074259	9.74856402358084	9.61504437029282	8.886121297257391	3.68412448027189	5.70236995388762	7.74341319376887	6.680023259026741	9.51558428155874	6.30277904588278	5.99490520956115	7.55417271930094	5.59461708328711	5.96610193692099
sample_751_P8G10	18.9	4.122458195122549	6.63279398364883	7.29108562385494	5.92950502690346	5.93420797591418	4.61653350236082	5.93244528165071	6.1350707492577	7.34050110920413	8.624422669667739	6.90540521226561	7.21829994631403	5.8779077920853195	5.59451123352722	5.67647696782928	8.99767319155181	5.83936201478366	7.32669558697351	7.058650608521759	4.94504570098281	8.21050905579668	8.28729278502608	7.6626058424027095	4.55627849988702	5.05778759927996	7.9259306295285	7.26690086647501	6.99807375691571	9.476283188372928	5.94328265778558	7.63379491462843	5.918922260851611	6.381933350844	9.20949098932563	3.8083709026810495	8.28107399085735	8.4531381239903	3.5339619350628197	3.72587403388226	5.79955880024307	5.62317890932119	11.287344114491901	6.757200106454049	8.954497753867109	3.66057510816419	5.048598176002169	7.83826812067232	7.93379908502257	6.677580604362639	6.31193235500928	6.9661327085901705	6.7973838105330096	7.178633290325349	3.60135889475942	9.34927847187216	8.881922130918289	8.89717513634634	9.02467521636576	3.53547952309021	5.78117921013198	8.16477946458842	6.24052887835824	9.27906514137562	5.972953082277201	5.83465395980417	7.7687944461633895	5.70559002947982	5.636772667590719
sample_540_P6D08	19.0	4.44988817864703	6.26959324627254	6.81967276938437	4.22582949966468	5.20582578227188	5.74698364782579	6.812197163305201	5.88121508103429	5.808625170102791	5.47778282378881	7.00988624167639	5.625423172115901	5.92282445959254	5.55759022660597	5.34315686243787	9.675456794957212	6.4643281739411105	7.29263736323829	8.53769873950525	5.747674219733	7.534100582348	8.13407889398556	7.47978877749556	5.86142179691399	6.191431274593261	6.395008436090291	8.063995249836768	7.06502430011582	6.5708254624524995	5.740425890589661	7.65588995545313	5.94650422885038	4.21197146002592	9.24034186636255	4.1179565335569706	9.473670905166	9.61266773257755	3.0913906989547204	3.8612987138907098	6.21882926348434	6.081747099027781	10.7022845220362	7.15118665746665	8.373739044299759	3.74994448186821	5.65348052976657	7.00556615507248	5.3600285742452005	6.919327992367361	6.405160030719251	7.161305599452819	6.802625405469629	8.07358590930864	3.42630674944436	8.623619769975969	8.56065647084788	8.45973442703942	9.6301234368725	3.33959073950895	5.80764805689235	7.51148659694795	7.08846085012815	8.95976860905285	6.523495344270719	5.955254802939019	7.47217602395982	6.216922912510309	6.09889279995226
sample_655_P7G10	19.0	4.31799783659723	6.48693045424005	6.81674891302382	4.3009773543584595	5.16774869014706	5.83439254599816	6.1424153384128894	6.03529558540387	5.6593441831947695	5.60563020504934	7.382646064733809	5.29129493308257	5.91937100065999	5.5533922250584995	5.7630036638186	8.0169481047833	5.73751047142331	7.37736662825711	7.99459120873681	5.64134741721773	8.05528474712356	7.93714170674453	7.672888998228429	4.510417053669459	4.04568033551641	6.900993979682549	7.50381699621525	6.77407670618348	7.4453648862627	6.30984647238446	7.8299548064097095	6.10126832036428	4.12241826596846	9.37261416470478	3.94496243914081	7.780862502775179	8.851318756169091	3.2853457326001902	3.72143562292342	5.62347074071849	5.5944032667673005	10.8705954399124	6.27304592051854	8.48966838293884	3.67854282719251	5.344507642888059	7.110290396231151	6.071972329319251	6.1104178618760505	6.38154352891559	7.102756410507059	6.78314442761274	7.027255555944969	3.7525938003014505	8.94201695682281	9.20042395456522	8.96161017805797	9.04109633017437	3.9897769736099797	6.48472304129155	7.39534105860469	6.41348043812342	8.964585919130911	6.041588031107691	5.848236003355209	7.449755700314291	5.923533802953941	5.45816093471512
sample_806_P9F05	19.0	4.02531366348652	6.56473940795611	6.77156825934299	4.561102163998309	5.43012826482088	4.657412045165031	6.13891332080209	6.20504847765159	6.461449896100779	6.94164582559699	7.12201894022443	5.650044379658111	5.73703532029765	5.77899711696133	5.7146780832827195	8.0823597812127	5.76753531105066	7.42508629405886	7.73905319675975	5.36073330324758	8.904320515598231	7.1702485860084995	7.69285982562496	4.82422919756297	5.33206017247997	7.09427636960808	7.456419122453231	6.7148982611216	8.17539471227081	6.181661309470839	7.8320876508032	5.82269747897764	4.844302444494099	9.578671521324289	4.1482821769093	7.253214111861969	8.86785073101938	3.3982879568379905	3.73458410708425	5.15588876191495	5.65399143803288	11.7574496870538	5.409589942244099	9.6307269321362	3.92347035240115	5.3855927708296205	8.5581525670876	6.6905320903671806	6.254082701060231	6.41532255984916	6.97707442184978	6.767022711481401	6.47310531316749	3.55139183133401	9.84237207039327	9.02523641974221	9.189728841094212	8.69402273903753	3.60973763587594	6.04624416892703	7.0875909626172495	6.051810490951651	9.1599090007486	5.93427482649851	6.041699147752099	7.45218569245241	6.07441652816926	5.496867082411081
sample_904_P10H05	19.0	4.64118073261129	6.36736056264781	7.803987870790531	4.99634074729454	6.275806271403299	6.438336213207849	6.89862708498063	5.95443430491194	5.98906702328174	7.198487591667861	6.73468285401637	5.9164884166233005	5.65552812030759	5.41881574870821	5.5829705067793505	10.22961820592	6.386505442090139	7.087907759260171	7.547312356169781	5.174545549017821	8.63019262140753	9.63892964099319	7.7118416077788305	5.82244348909187	6.67854257156763	7.03360338525693	7.597402089420299	7.434349456787469	8.18910754443951	5.8454882094617	7.81370509639553	6.13721569947207	5.287734661642441	8.83055690807506	3.84077340477033	8.77883570003908	9.4909583962316	3.1600101801206	3.9116722164032596	6.385800101261901	6.5267059446891205	11.229951626531301	7.73203842966349	9.016509933906699	3.87562114412542	5.53523939077749	7.64080157673388	6.89472029295534	7.02713365565071	6.082262590499849	7.784411140918549	6.67410224853138	8.018631537575919	3.75787655444682	9.26664087030543	8.62546524868392	8.32706448427242	9.53271529451908	4.15636011892354	5.79576535788383	9.21065571056116	6.96416142769583	9.43374854172074	6.1407250947293095	5.8525306720059005	8.48685097714336	5.8802431421452	6.143177564352291
sample_256_P3H08	19.1	4.29686753411422	6.558111689259219	6.828053164981849	5.09564737275843	6.06998514131992	4.90144508609734	6.03494214614334	5.99340971509007	6.07511382577898	8.040440146497849	6.54916972099978	6.22956327352925	5.839668138523719	5.64870033788247	5.467371387371349	9.2846260172831	5.97824575649477	7.242180532055791	7.685964159058981	5.3487250197426395	8.70470935326383	8.67678077406476	7.60194952950144	5.21964109266876	6.34423081932893	7.953509087588639	7.418853266696041	7.476625222158741	8.39561851400964	5.977630492618919	8.10848454870004	5.834062260090111	5.87487994783039	9.528380038597561	3.83697973922374	9.10133372985192	8.69489244232596	3.31065363196302	3.85968513975181	6.1147540798367	5.49957658912597	12.174251106879199	6.89208439517655	9.71947494762006	3.6664000055144705	5.38540906024972	7.97188225843588	7.75075931179859	6.602008278748599	6.083893930476849	7.02104042609155	6.585619737977691	7.66224259136635	3.54074617266917	9.589442209169961	8.61743794233114	8.74659377302416	9.10825026293431	3.4223086759048997	5.8842932942226795	8.20678763245132	6.43065175722197	9.27152360156593	6.28238823774984	5.724993386857211	7.6680983927297195	5.68230287056677	5.54513713521634
sample_515_P6C05	19.1	4.55614473402371	6.66900921726645	7.4300914630573605	3.8254753140891498	5.634599027399089	6.359534184076621	5.894670780222159	6.286373988602261	5.8766568119799105	5.03515741568505	7.2325173378982806	5.137680497391259	5.91847965551074	5.6674685564797	5.75930423139135	8.88223554025981	5.596828742298619	7.25163521204124	6.877229252741969	5.31638334379599	8.71723354543982	8.49065808516379	7.70812432945309	3.76312968772269	5.25632869877958	6.55185216173638	7.5371906034203695	7.24273112472427	7.2180660918508694	6.3826695188309	8.292330513078099	5.8686910097354605	4.3017871726419	9.07247306809142	3.87073253794581	8.3541022663228	8.824011409934231	3.7292255102770495	3.67825065872733	5.71294575471141	5.9438028270005	12.1628190646733	6.479041893163481	9.56686775574892	3.59505421088287	5.32691215584059	8.43719573935274	5.44596028602246	6.54655780521456	6.1665930827652895	7.256914955199339	6.81707711846619	7.51864533630031	3.6730707814752503	9.79968983291023	9.38658936627051	9.292042445726661	8.75920769427322	3.48390321536597	6.13286997061101	8.28619585006879	6.619753598093669	9.62756418759565	6.0807451447403595	5.795406869881179	7.68563715497914	6.00503880301715	5.4820368213600394
